UNITID,MDCOST_ALL,GRAD_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,MDEARN_PD,COUNT_NWNE_1YR,COUNT_WNE_1YR,PCTPELL,CDR2,CDR3,PELL_EVER,RPY_7YR_RT,GT_THRESHOLD_P11,COUNT_ED,AGE_ENTRY,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,POVERTY_RATE,UNEMP_RATE
148487,NA,23000,15900,14486.5,NA,NA,NA,0.4371,NA,0.066,0.6568386568,0.6615541922,NA,NA,24.107289107,0.6564291564,0.0663390663,0.6531531532,0.0085995086,0.3916116871,50473.751433,NA,NA
148496,NA,25000,18000,15000,NA,NA,NA,0.4274,NA,0.028,0.6530035336,0.7179487179,NA,NA,21.778091873,0.6770318021,0.0409893993,0.8155477032,NA,0.4735099338,54475.419081,NA,NA
148511,NA,26664,21739,25002,NA,NA,NA,0.3306,NA,0.007,0.5434782609,0.9121338912,NA,NA,29.358695652,0.7608695652,0.1304347826,0.2282608696,NA,NA,34671.826087,NA,NA
148575,NA,15393,15000,15550,NA,NA,NA,0.3714,NA,0.033,0.5019157088,0.9078014184,NA,NA,25.747126437,0.9003831418,0.1877394636,0.5363984674,NA,0.3724696356,69694.823755,NA,NA
148584,NA,24500,19933.5,15702.5,NA,NA,NA,0.3404,NA,0.047,0.5440084836,0.7810107198,NA,NA,23.985153765,0.6744432662,0.1081654295,0.7094379639,NA,0.4471544715,67842.146341,NA,NA
148593,NA,NA,NA,NA,NA,NA,NA,0.1935,NA,0.012,0.3076923077,NA,NA,NA,25.711538462,0.8269230769,0.1634615385,0.5192307692,NA,NA,67015.673077,NA,NA
148627,NA,24155,18767,14750,NA,NA,NA,0.5048,NA,0.05,0.7028479312,0.7252162342,NA,NA,21.604513702,0.6657710908,0.0440623321,0.8194519076,NA,0.45,54020.918861,NA,NA
148654,NA,18771.5,13631,12684,NA,NA,NA,0.3679,NA,0.034,0.6599388379,0.7580299786,NA,NA,25.668501529,0.5633027523,0.1755351682,0.5327217125,0.0128440367,0.3890374332,50305.222018,NA,NA
148672,NA,5500,3500,3271,NA,NA,NA,0.3982,NA,0.14,0.8537477148,0.6045977011,NA,NA,24.047531993,0.5895795247,0.1060329068,0.6078610603,0.0118829982,0.4898828541,32547.638026,NA,NA
148724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148821,NA,NA,NA,NA,NA,NA,NA,0.3708,NA,NA,NA,NA,NA,NA,25.134308511,0.545212766,0.1542553191,0.5186170213,0.045212766,0.4340222576,20496.969415,NA,NA
148849,NA,32263,32500,26461,NA,NA,NA,0.4948,NA,0.085,0.7021276596,0.6140350877,NA,NA,23.106382979,0.4893617021,NA,0.6595744681,NA,NA,52756.021277,NA,NA
148876,NA,NA,NA,NA,NA,NA,NA,0.7019,NA,NA,NA,NA,NA,NA,29.684311838,0.7651588065,0.2906641001,0.3734359962,0.0134744947,0.6205250597,20151.844081,NA,NA
148885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148937,NA,NA,NA,NA,NA,NA,NA,0.4145,NA,NA,NA,NA,NA,NA,24.537617555,0.6300940439,0.1630094044,0.5172413793,NA,0.4478417266,19233.721003,NA,NA
148955,NA,NA,NA,NA,NA,NA,NA,0.7815,NA,0.25,NA,0.5,NA,NA,26.655555556,NA,0.2,0.5444444444,NA,0.8,27690.077778,NA,NA
148982,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148991,NA,NA,4500,3500,NA,NA,NA,0.3184,NA,0.202,0.8789659224,0.563559322,NA,NA,23.869565217,0.5898942421,0.1010575793,0.6028202115,NA,0.41015625,30046.871915,NA,NA
149028,NA,23750,NA,NA,NA,NA,NA,0.3939,NA,0,0.597826087,NA,NA,NA,26.673913043,0.8967391304,0.2282608696,0.4184782609,NA,0.3988439306,51487.092391,NA,NA
149204,NA,10362.5,NA,NA,NA,NA,NA,0.5,NA,0.056,0.8473684211,0.4848484848,NA,NA,24.305263158,NA,0.1210526316,0.5,NA,0.59375,31881.878947,NA,NA
149222,NA,22000,14500,13414,NA,NA,NA,0.433,NA,0.083,0.6660933986,0.7027715833,NA,NA,22.124487366,0.48617542,0.0777880672,0.7720597963,0.0105834105,0.3258443253,54991.16444,NA,NA
149231,NA,21500,13500,12500,NA,NA,NA,0.3621,NA,0.059,0.5765349752,0.7493275955,NA,NA,21.738840431,0.5659312468,0.0535317257,0.8024628014,0.0066700872,0.3080603607,62792.224047,NA,NA
149310,NA,20173.5,9834,11441,NA,NA,NA,1,NA,0.176,NA,0.2516339869,NA,NA,28.048780488,0.762195122,0.0609756098,0.1890243902,NA,0.6222222222,8781.2682927,NA,NA
149329,NA,NA,NA,NA,NA,NA,NA,0.2985,NA,NA,NA,NA,NA,NA,19.25,NA,NA,NA,NA,NA,51388.541667,NA,NA
149365,NA,NA,NA,NA,NA,NA,NA,0.6269,NA,NA,NA,NA,NA,NA,25.149166152,0.6346510191,0.0596046943,0.5367510809,0.0120444719,0.4061880206,17551.827671,NA,NA
149499,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.25,NA,NA,NA,NA,23.310344828,NA,NA,0.5517241379,NA,NA,25618.37931,NA,NA
149505,NA,26242.5,20311,17625,NA,NA,NA,0.3548,NA,0.031,0.5730918499,0.8239095315,NA,NA,25.041397154,0.6843467012,0.1138421734,0.6080206986,NA,0.3719943423,60605.42044,NA,NA
149514,NA,26500,11347,6000,NA,NA,NA,0.4891,NA,0.061,0.6894977169,0.7442196532,NA,NA,26.538812785,0.4931506849,0.1856925419,0.5936073059,NA,0.3310225303,53023.637747,NA,NA
149532,NA,5500,3966,3500,NA,NA,NA,0.2991,NA,0.132,0.9379571248,0.5249343832,NA,NA,24.138461538,0.6017654477,0.0819672131,0.6025220681,0.0103404792,0.5088,25549.773266,NA,NA
149550,NA,6204.5,NA,NA,NA,NA,NA,0.5362,NA,0.054,0.7301587302,0.5514705882,NA,NA,25.03968254,0.9285714286,0.1071428571,0.4642857143,NA,0.48,32144.27381,NA,NA
149639,NA,NA,27000,26500,NA,NA,NA,0.3985,NA,0.062,0.4655172414,0.6603773585,NA,NA,20.931034483,0.5,NA,NA,NA,NA,75577.758621,NA,NA
149727,NA,6000,3500,3500,NA,NA,NA,0.2828,NA,0.154,0.7864553314,0.6209677419,NA,NA,24.603458213,0.5775216138,0.1175792507,0.6005763689,0.0135446686,0.498951782,39592.408934,NA,NA
149763,NA,24897.5,20558,20000,NA,NA,NA,0.3645,NA,0.01,0.5043859649,0.8387096774,NA,NA,28.901315789,0.798245614,0.2412280702,0.2434210526,0.0263157895,0.4104477612,39450.160088,NA,NA
149772,NA,23742,15404.5,15000,NA,NA,NA,0.4444,NA,0.055,0.6597709642,0.7791586998,NA,NA,22.032693018,0.5184706317,0.056520133,0.7994089398,0.0086811969,0.3611678236,54699.3273,NA,NA
149781,NA,22500,20470,21486.5,NA,NA,NA,0.2013,NA,0.011,0.4136310223,0.9654036244,NA,NA,19.57226792,0.526439483,NA,0.9800235018,NA,NA,100587.57579,NA,NA
149842,NA,9404.5,5500,5300,NA,NA,NA,0.2273,NA,0.149,0.8530095037,0.6143911439,NA,NA,24.064625132,0.5782470961,0.1125659979,0.632312566,0.0103484688,0.4753131909,32696.002112,NA,NA
150048,NA,16250,9500,5500,NA,NA,NA,0.69,NA,0.194,0.7931937173,0.5144356955,NA,NA,22.955497382,0.5183246073,0.1020942408,0.7277486911,NA,0.5218658892,39268.688482,NA,NA
150066,NA,27000,22220,19375,NA,NA,NA,0.2118,NA,0.046,0.5384615385,0.8030739673,NA,NA,22.817554241,0.5788954635,0.0897435897,0.7830374753,NA,0.2614583333,71069.551282,NA,NA
150075,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150136,NA,25000,17500,16392,NA,NA,NA,0.3399,NA,0.049,0.5476159201,0.7665615142,NA,NA,20.730198345,0.6021279391,0.0336266912,0.9035859714,0.0022330225,0.2958832438,72367.8341,NA,NA
150145,NA,19169.5,16511,16052,NA,NA,NA,0.5106,NA,0.059,0.6748140276,0.7780429594,NA,NA,26.975557917,0.6631243358,0.2136025505,0.5398512221,0.0116896918,0.3670886076,52052.349628,NA,NA
150163,NA,27000,25000,23250,NA,NA,NA,0.1649,NA,0.016,0.3087719298,0.9055745165,NA,NA,19.858947368,0.6049122807,0.0112280702,0.9614035088,NA,0.1506849315,116823.77333,NA,NA
150172,NA,19625.5,15000,9500,NA,NA,NA,0.4351,NA,0.119,0.7699619772,0.6057233704,NA,NA,26.093155894,0.5076045627,0.1235741445,0.566539924,NA,0.4767184035,39417.787072,NA,NA
150215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150251,NA,26239.5,NA,NA,NA,NA,NA,0.5811,NA,0.057,0.6875,0.6730769231,NA,NA,33.875,0.9471153846,0.2980769231,0.1778846154,NA,0.4450549451,39847.706731,NA,NA
150288,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150303,NA,11171,NA,NA,NA,NA,NA,0.6781,NA,0.106,0.7764705882,0.7586206897,NA,NA,25.335294118,NA,0.1176470588,0.4941176471,NA,0.5418060201,34703.155882,NA,NA
150400,NA,25000,22500,22500,NA,NA,NA,0.1944,NA,0.045,0.432748538,0.9039812646,NA,NA,19.501461988,0.567251462,NA,NA,NA,0.186259542,106548.23684,NA,NA
150428,NA,10000,NA,NA,NA,NA,NA,0.5833,NA,0.042,0.7971014493,0.5818181818,NA,NA,27.898550725,NA,0.2463768116,0.3333333333,NA,NA,33401.014493,NA,NA
150437,NA,9833,NA,NA,NA,NA,NA,0.3265,NA,0.066,NA,NA,NA,NA,26.617647059,NA,0.3235294118,0.2941176471,NA,NA,26409.794118,NA,NA
150455,NA,27000,20190,15375,NA,NA,NA,0.2829,NA,0.061,0.5567010309,0.8986486486,NA,NA,19.618556701,0.5309278351,NA,NA,NA,0.1945945946,70419.853093,NA,NA
150534,NA,26899,23246.5,21500,NA,NA,NA,0.256,NA,0.023,0.4856486797,0.8836930456,NA,NA,20.566016073,0.5774971297,0.0298507463,0.9092996556,NA,0.2374100719,80096.443169,NA,NA
150604,NA,27000,19197.5,23250,NA,NA,NA,0.3895,NA,0.03,0.5159663866,0.8349056604,NA,NA,19.737815126,0.5394957983,NA,0.9680672269,NA,0.3292253521,80515.045378,NA,NA
150668,NA,20500,15000,16500,NA,NA,NA,0.308,NA,0.033,0.5757575758,0.8395904437,NA,NA,23.666666667,0.6186868687,0.1691919192,0.7222222222,NA,0.397260274,65101.123737,NA,NA
150677,NA,22075,17125,16700,NA,NA,NA,0.3003,NA,0.046,0.5979142526,0.8802083333,NA,NA,22.561993048,0.6013904983,0.0950173812,0.819235226,NA,0.2737361282,63900.546929,NA,NA
150695,NA,9500,NA,NA,NA,NA,NA,0.6729,NA,0,0.8118811881,0.5625,NA,NA,26.03960396,NA,NA,0.4158415842,NA,0.4175824176,26720.128713,NA,NA
150710,NA,16291.5,6351.5,9500,NA,NA,NA,0.9941,NA,0.093,NA,0.2797619048,NA,NA,30.181818182,0.3966942149,0.1404958678,0.1900826446,NA,0.5142857143,12792.595041,NA,NA
150756,NA,27000,24699,25208,NA,NA,NA,0.3233,NA,0.041,0.4989939638,0.8422939068,NA,NA,19.653923541,0.5955734406,NA,0.9758551308,NA,0.2430107527,80806.370221,NA,NA
150765,NA,7450,NA,NA,NA,NA,NA,0.6667,NA,0,0.896,0.5322580645,NA,NA,25.032,NA,0.192,0.352,NA,0.4903846154,21837.896,NA,NA
150774,NA,25000,12000,12000,NA,NA,NA,0.3602,NA,0.102,0.5607142857,0.7614213198,NA,NA,20.353571429,0.4,NA,0.9321428571,NA,0.3079847909,79720.042857,NA,NA
150853,NA,12640.5,NA,NA,NA,NA,NA,0.587,NA,0.112,0.8896103896,0.3617021277,NA,NA,25.188311688,NA,0.2207792208,0.3116883117,NA,0.5625,25018.402597,NA,NA
150941,NA,26729,21090,20000,NA,NA,NA,0.3685,NA,0.027,0.5929018789,0.8851674641,NA,NA,21.465553236,0.5553235908,0.0501043841,0.866388309,NA,0.2807017544,68119.08977,NA,NA
150987,NA,11955,5600,5000,NA,NA,NA,0.5153,NA,0.225,0.87524497,0.4958158996,NA,NA,27.148353802,0.6088809773,0.1680657173,0.4138032401,0.0113666057,0.5067564988,26722.368467,NA,NA
151102,NA,25054,13005,12655,NA,NA,NA,0.3262,NA,0.1,0.6519159456,0.6878980892,NA,NA,22.264524104,0.5755253399,0.0650185414,0.7856613103,0.0059332509,0.375596817,55673.465266,NA,NA
151111,NA,23500,12951,12927,NA,NA,NA,0.3728,NA,0.059,0.6489649751,0.6764632316,NA,NA,22.832474452,0.603022098,0.076251201,0.7297580575,0.0063761027,0.3770583832,55994.124203,NA,NA
151166,NA,28114,9500,7336,NA,NA,NA,0.7805,NA,0.171,0.9092143221,0.3953188748,NA,NA,28.84490073,0.7882233158,0.2258611912,0.2365518412,0.0149329713,0.5731984307,21416.356355,NA,NA
151263,NA,27000,18960,16213,NA,NA,NA,0.3638,NA,0.06,0.5805243446,0.6935028249,NA,NA,23.258895131,0.6605805243,0.0720973783,0.7420411985,0.0084269663,0.3780364372,63546.735955,NA,NA
151290,NA,26716.5,9500,8312,NA,NA,NA,0.6482,NA,0.128,0.8748303935,0.6141732283,NA,NA,30.745929444,0.6612957938,0.1568860244,0.2157394844,0.0234056988,0.5432072681,24226.78036,NA,NA
151306,NA,22500,12459.5,11521,NA,NA,NA,0.3225,NA,0.066,0.5924648448,0.6956387256,NA,NA,21.646059963,0.6298752985,0.0543910852,0.8320509419,0.0037145131,0.3623310811,60595.900239,NA,NA
151324,NA,23498,10910,9500,NA,NA,NA,0.4471,NA,0.096,0.6952442575,0.7213163356,NA,NA,21.78000647,0.5826593335,0.0648657392,0.8275638952,0.003235199,0.3818980668,52882.350534,NA,NA
151333,NA,18435.5,10550,9250,NA,NA,NA,0.3075,NA,0.108,0.693818602,0.6648590022,NA,NA,24.919121895,0.6764875794,0.1559792028,0.6129404968,0.0080878105,0.4260869565,48921.818024,NA,NA
151342,NA,25438,12000,10455,NA,NA,NA,0.3377,NA,0.104,0.7236936292,0.6797225622,NA,NA,23.342161775,0.6252684324,0.0934144596,0.6857551897,0.0068002863,0.4527788574,45375.18146,NA,NA
151351,NA,22529.5,18725,17152.5,NA,NA,NA,0.1643,NA,0.039,0.4576253838,0.8377295061,NA,NA,20.102149437,0.5171954964,0.009825998,0.9527123849,0.0017400205,0.2130817343,96680.197646,NA,NA
151360,NA,26116,13416,9500,NA,NA,NA,0.3113,NA,0.123,0.6656613529,0.5931952663,NA,NA,23.903489875,0.6816027574,0.0809995692,0.6803102111,0.0086169754,0.4668257757,49397.886687,NA,NA
151379,NA,22000,9484,8156.5,NA,NA,NA,0.3248,NA,0.105,0.6681281619,0.6668520578,NA,NA,23.656998314,0.6182124789,0.1032040472,0.6681281619,0.0043844857,0.4117436448,49104.983474,NA,NA
151388,NA,20569,12000,9391,NA,NA,NA,0.3239,NA,0.132,0.7217095678,0.5432780847,NA,NA,27.200097135,0.6478873239,0.2569208354,0.4793589121,0.0082564352,0.4868972746,44649.077708,NA,NA
151458,NA,12613,11712,11996,NA,NA,NA,0.5813,NA,0.078,0.7329059829,0.6441532258,NA,NA,21.232905983,0.8087606838,0.0373931624,0.844017094,NA,0.4885844749,42570.147436,NA,NA
151467,NA,12613,11712,11996,NA,NA,NA,0.7186,NA,0.078,0.7329059829,0.6441532258,NA,NA,21.232905983,0.8087606838,0.0373931624,0.844017094,NA,0.4885844749,42570.147436,NA,NA
151494,NA,25729,12889,11601,NA,NA,NA,0.7352,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
151500,NA,25729,12889,11601,NA,NA,NA,0.689,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
151519,NA,25729,12889,11601,NA,NA,NA,0.6464,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
151537,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.5229357798,NA,NA,29.592592593,NA,NA,NA,NA,NA,26725.62963,NA,NA
151564,NA,NA,NA,NA,NA,NA,NA,0.4894,NA,0.297,NA,0.4137931034,NA,NA,25.741935484,NA,0.3548387097,0.3870967742,NA,NA,18750.354839,NA,NA
151607,NA,9231,NA,NA,NA,NA,NA,0.7132,NA,NA,0.9005847953,NA,NA,NA,24.064327485,NA,0.1461988304,0.4561403509,NA,0.4652777778,29553.707602,NA,NA
151616,NA,21853,11382,9500,NA,NA,NA,0.811,NA,0.181,0.9055355914,0.5413184773,NA,NA,28.467925682,0.6947778882,0.1729872314,0.2960853276,0.02114076,0.5090482574,21698.28217,NA,NA
151625,NA,21853,11382,9500,NA,NA,NA,0.8724,NA,0.181,0.9055355914,0.5413184773,NA,NA,28.467925682,0.6947778882,0.1729872314,0.2960853276,0.02114076,0.5090482574,21698.28217,NA,NA
151652,NA,9720,7092.5,7000,NA,NA,NA,0.7708,NA,0.11,0.9156880458,0.5136986301,NA,NA,26.513098464,0.9223125565,0.1297801867,0.330021078,0.0072267389,0.5454545455,20101.396868,NA,NA
151661,NA,11730,8457,9575,NA,NA,NA,0.5747,NA,0.179,0.8063535248,0.4860126818,NA,NA,23.86820837,0.0983436025,0.1101064255,0.6131071457,0.0161638793,0.5166531275,34765.909658,NA,NA
151777,NA,27000,20249.5,15603.5,NA,NA,NA,0.3678,NA,0.084,0.5331632653,0.831408776,NA,NA,19.776785714,0.5025510204,NA,0.9655612245,NA,0.3351206434,69133.785714,NA,NA
151786,NA,27000,22789.5,18750,NA,NA,NA,0.2796,NA,0.047,0.3147058824,0.6725,NA,NA,25.492647059,0.6544117647,0.1602941176,0.5529411765,0.0073529412,0.2977883096,65120.295588,NA,NA
151801,NA,23438,15854,13998,NA,NA,NA,0.3816,NA,0.054,0.693642367,0.7317749604,NA,NA,32.362812379,0.7209633562,0.3695455134,0.2021235271,0.0125598861,0.4842639594,47625.714878,NA,NA
151810,NA,39432,14250,10613,NA,NA,NA,0.8803,NA,0.329,0.9535864979,0.3403263403,NA,NA,34.050632911,0.6540084388,0.1139240506,0.1265822785,0.1392405063,0.5147928994,13209.801688,NA,NA
151829,NA,10000,NA,NA,NA,NA,NA,0.3926,NA,0,0.7794117647,0.5,NA,NA,22.558823529,NA,NA,0.6764705882,NA,NA,36180.882353,NA,NA
151865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151874,NA,NA,NA,NA,NA,NA,NA,0.8472,NA,0.3,NA,NA,NA,NA,29.586538462,0.25,0.125,0.1634615385,NA,0.5897435897,7875.6346154,NA,NA
151944,NA,21853,11382,9500,NA,NA,NA,0.7943,NA,0.181,0.9055355914,0.5413184773,NA,NA,28.467925682,0.6947778882,0.1729872314,0.2960853276,0.02114076,0.5090482574,21698.28217,NA,NA
151962,NA,14750,13000,8630,NA,NA,NA,0.5556,NA,0.142,0.7282608696,0.5,NA,NA,27.608695652,0.5652173913,0.1630434783,0.347826087,NA,NA,33429.423913,NA,NA
152044,NA,NA,NA,NA,NA,NA,NA,0.7807,NA,0.153,NA,NA,NA,NA,28.563380282,0.5352112676,0.1830985915,0.1549295775,NA,0.4363636364,16027,NA,NA
152080,NA,21050,20925,19900,NA,NA,NA,0.1118,NA,0.006,0.3100852985,0.9609224856,NA,NA,19.512293026,0.4741595585,NA,0.9874560963,NA,0.0965092402,133288.45961,NA,NA
152099,NA,17522.5,10875,8410.5,NA,NA,NA,0.1238,NA,0.078,0.7319587629,0.6666666667,NA,NA,27.847938144,0.5463917526,0.2603092784,0.4845360825,NA,0.4789915966,48929.670103,NA,NA
152150,NA,16500,NA,NA,NA,NA,NA,0.4886,NA,0.064,NA,0.4,NA,NA,26.094339623,NA,0.2264150943,NA,NA,NA,14078.830189,NA,NA
152248,NA,21750,13034,11410,NA,NA,NA,0.3106,NA,0.094,0.6486405736,0.5161641845,NA,NA,26.098595757,0.6283238721,0.1783686884,0.5473558411,0.0071706005,0.4546974256,51506.114431,NA,NA
152266,NA,24075,11000,9000,NA,NA,NA,0.257,NA,0.103,0.652637486,0.6781524927,NA,NA,23.147586981,0.5712682379,0.0931537598,0.7205387205,0.007295174,0.4207353828,54181.340067,NA,NA
152275,NA,9000,6333,9634.5,NA,NA,NA,0.5839,NA,0.027,0.8865546218,0.4141414141,NA,NA,25.869747899,0.731092437,0.1554621849,0.3361344538,NA,0.5454545455,25182.592437,NA,NA
152309,NA,5476,NA,NA,NA,NA,NA,0.7655,NA,0.205,0.9294871795,0.5681818182,NA,NA,25.820512821,0.8205128205,0.1923076923,0.3974358974,NA,0.4565217391,22376.660256,NA,NA
152318,NA,27000,24503,25875,NA,NA,NA,0.1732,NA,0.017,0.324822695,0.9451371571,NA,NA,19.519148936,0.2368794326,NA,NA,NA,0.1324599709,105560.20284,NA,NA
152327,NA,9500,NA,NA,NA,NA,NA,0.7414,NA,0.052,0.8023255814,0.5909090909,NA,NA,24.391472868,NA,0.1744186047,0.4728682171,NA,0.5151515152,33637.868217,NA,NA
152336,NA,25078.5,19000,13295,NA,NA,NA,0.4187,NA,0.055,0.5873153779,0.7494199536,NA,NA,23.734144222,0.7011294526,0.1172893136,0.6993918332,NA,0.3597390494,60843.05126,NA,NA
152363,NA,27000,20250,12647.5,NA,NA,NA,0.2813,NA,0.076,0.5691699605,0.7588075881,NA,NA,20.225296443,0.45256917,NA,0.9407114625,NA,0.3795309168,68449.768775,NA,NA
152381,NA,27400,16490,3656,NA,NA,NA,0.4953,NA,0.07,0.6331775701,0.6771978022,NA,NA,29.13317757,0.9158878505,0.2873831776,0.3761682243,NA,0.4634760705,41649.511682,NA,NA
152390,NA,27000,NA,NA,NA,NA,NA,0.2082,NA,0.017,0.402866242,0.9355608592,NA,NA,19.512738854,NA,NA,NA,NA,0.167218543,109441.24522,NA,NA
152415,NA,9480,8728.5,7107,NA,NA,NA,0.6901,NA,0.177,0.9046511628,0.3407928389,NA,NA,26.925581395,0.9063953488,0.1552325581,0.3075581395,0.0081395349,0.6001440922,21018.278488,NA,NA
152451,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152497,NA,31250,NA,NA,NA,NA,NA,0.5762,NA,0.021,0.5425531915,0.746031746,NA,NA,25.462765957,NA,0.2287234043,0.4521276596,NA,0.4310344828,53556.861702,NA,NA
152530,NA,24250,18067,18375,NA,NA,NA,0.1803,NA,0.036,0.3785310734,0.8765603329,NA,NA,20.937853107,0.5593220339,0.0564971751,0.884180791,NA,NA,90996.247175,NA,NA
152567,NA,25513,15250,17125,NA,NA,NA,0.2279,NA,0.082,0.5672371638,0.7325581395,NA,NA,23.623471883,0.3936430318,0.1189894051,0.7481662592,NA,0.3550042772,69052.183374,NA,NA
152600,NA,27000,24000,22250,NA,NA,NA,0.2445,NA,0.03,0.4593522802,0.8403990025,NA,NA,20.750165235,0.5836087244,0.0363516193,0.899537343,NA,0.2683952348,80398.643754,NA,NA
152628,NA,7900,NA,NA,NA,NA,NA,0.3254,NA,0.096,NA,0.5681818182,NA,NA,24.382978723,NA,NA,0.3829787234,NA,NA,16705.404255,NA,NA
152637,NA,14077,8296,8251,NA,NA,NA,0.2104,NA,0.179,0.7754302266,0.5602375566,NA,NA,22.935423411,0.4806611007,0.1027432271,0.6895552905,0.0051116033,0.4729703916,39715.95144,NA,NA
152673,NA,25000,NA,NA,NA,NA,NA,0.2495,NA,0.069,0.4731457801,0.8301886792,NA,NA,19.598465473,NA,NA,NA,NA,0.2453333333,93708.457801,NA,NA
152798,NA,16750,16500,15947,NA,NA,NA,0.3317,NA,0.016,0.3466257669,0.9064327485,NA,NA,25.015337423,0.8957055215,0.1809815951,0.6288343558,NA,0.2349206349,73419.889571,NA,NA
152822,NA,19707,11528,10206,NA,NA,NA,0.4132,NA,0.062,0.6344605475,0.7449324324,NA,NA,23.711755233,0.5475040258,0.1256038647,0.6731078905,NA,0.3873873874,51664.729469,NA,NA
152992,NA,23500,14000,12000,NA,NA,NA,0.4549,NA,0.066,0.5994277539,0.7912621359,NA,NA,24.602288984,0.5708154506,0.138769671,0.6466380544,NA,0.3679389313,57704.165951,NA,NA
153001,NA,23394.5,16507,15000,NA,NA,NA,0.4911,NA,0.073,0.6517383618,0.8209200438,NA,NA,27.159104302,0.6847377725,0.2374779022,0.473777254,0.0058927519,0.3641545282,50392.731291,NA,NA
153074,NA,8021,NA,NA,NA,NA,NA,0.4845,NA,0.063,0.7594936709,0.8037974684,NA,NA,23.687763713,NA,0.0801687764,0.5316455696,NA,0.4318181818,39048.21519,NA,NA
153083,NA,8750,NA,NA,NA,NA,NA,0.4577,NA,0.088,0.7227272727,0.6812227074,NA,NA,23.836363636,NA,0.1227272727,0.5545454545,NA,0.3875598086,40445.163636,NA,NA
153092,NA,NA,NA,NA,NA,NA,NA,0.8889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153108,NA,27000,25000,24950,NA,NA,NA,0.2547,NA,0.031,0.4353640416,0.8445297505,NA,NA,19.641901932,0.4918276374,NA,0.9821693908,NA,0.2107692308,83612.552749,NA,NA
153126,NA,26000,20000,18625,NA,NA,NA,0.3867,NA,0.042,0.5456140351,0.8102345416,NA,NA,22.078947368,0.6771929825,0.0666666667,0.8228070175,NA,0.3283302064,68225.949123,NA,NA
153144,NA,27000,23375,18611,NA,NA,NA,0.272,NA,0.023,0.464333782,0.8926829268,NA,NA,19.995962315,0.5881561238,NA,0.9515477793,NA,0.2233146067,78690.103634,NA,NA
153162,NA,27000,26985,25000,NA,NA,NA,0.3431,NA,0.032,0.5053533191,0.8807531381,NA,NA,19.785867238,0.5289079229,NA,0.9421841542,NA,0.2183908046,82761.79015,NA,NA
153171,NA,17792,NA,NA,NA,NA,NA,0.7647,NA,0.1,NA,0.4390243902,NA,NA,25.710526316,NA,NA,0.2894736842,NA,NA,22191.736842,NA,NA
153214,NA,10000,5500,4836,NA,NA,NA,0.4165,NA,0.258,0.7203678826,0.5638277512,NA,NA,24.90368916,0.5543040198,0.1268988323,0.5620543557,0.0072336468,0.4027579648,41558.183321,NA,NA
153241,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.086,NA,NA,NA,NA,22.428571429,NA,NA,NA,NA,NA,18407.142857,NA,NA
153250,NA,24273.5,20500,19000,NA,NA,NA,0.2892,NA,0.008,0.5253968254,0.9571734475,NA,NA,19.641269841,0.4428571429,0.0238095238,0.9587301587,NA,0.1840390879,91917.465079,NA,NA
153269,NA,25000,21500,20198.5,NA,NA,NA,0.1688,NA,0.014,0.3552330023,0.8866474544,NA,NA,20.384262796,0.5813598167,0.0244461421,0.9174942704,NA,0.1492418196,101865.82277,NA,NA
