ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
21276,00302400,Case Western Reserve University,Cleveland,OH,2014-04-24,280242,Contract,ENGLAND,GlaxoSmithKline
21277,00302400,Case Western Reserve University,Cleveland,OH,2014-04-24,394308,Contract,ENGLAND,AstraZeneca LP
21278,00302400,Case Western Reserve University,Cleveland,OH,2014-05-09,207684,Contract,GERMANY,Atotech
21279,00302400,Case Western Reserve University,Cleveland,OH,2014-06-12,30000,Contract,GERMANY,Atotech
21280,00302400,Case Western Reserve University,Cleveland,OH,2014-06-26,254408,Contract,ENGLAND,Caralon Global
21281,00302400,Case Western Reserve University,Cleveland,OH,2014-08-14,44116,Contract,GERMANY,Atotech
21282,00302400,Case Western Reserve University,Cleveland,OH,2014-08-25,72730,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21283,00302400,Case Western Reserve University,Cleveland,OH,2014-08-25,593684,Contract,SAUDI ARABIA,Saudi Arabian Education Mission
21284,00302400,Case Western Reserve University,Cleveland,OH,2014-09-10,150000,Contract,GERMANY,Atotech
21285,00302400,Case Western Reserve University,Cleveland,OH,2014-09-10,150000,Contract,GERMANY,Atotech
21286,00302400,Case Western Reserve University,Cleveland,OH,2014-09-17,149787,Contract,GERMANY,Atotech
21287,00302400,Case Western Reserve University,Cleveland,OH,2014-09-30,10463,Contract,GERMANY,Atotech
21288,00302400,Case Western Reserve University,Cleveland,OH,2014-10-05,176411,Contract,ENGLAND,GlaxoSmithKline
21289,00302400,Case Western Reserve University,Cleveland,OH,2014-10-10,10463,Contract,GERMANY,Atotech
21290,00302400,Case Western Reserve University,Cleveland,OH,2014-10-17,280143,Contract,ENGLAND,GlaxoSmithKline
21291,00302400,Case Western Reserve University,Cleveland,OH,2014-12-11,27513,Contract,ENGLAND,GlaxoSmithKline
21292,00302400,Case Western Reserve University,Cleveland,OH,2014-12-18,1700000,Contract,BRAZIL,Alana USA Foundation
21453,00303200,Cleveland State University,Cleveland,OH,2014-06-30,252354,Contract,CHINA,Chinese Language Council (HANBAN)
21455,00304600,Franklin University,Columbus,OH,2014-04-03,79000,Contract,SAUDI ARABIA,Saudi Electronic University
21456,00304600,Franklin University,Columbus,OH,2014-04-03,150,Contract,POLAND,WSB Universities
21457,00304600,Franklin University,Columbus,OH,2014-05-02,5817,Contract,POLAND,WSB Universities
21458,00304600,Franklin University,Columbus,OH,2014-05-07,5966,Contract,POLAND,WSB Universities
21459,00304600,Franklin University,Columbus,OH,2014-05-08,1950,Contract,POLAND,WSB Universities
21460,00304600,Franklin University,Columbus,OH,2014-05-23,79000,Contract,SAUDI ARABIA,Saudi Electronic University
21461,00304600,Franklin University,Columbus,OH,2014-07-07,131514,Contract,POLAND,WSB Universities
21462,00304600,Franklin University,Columbus,OH,2014-08-01,33186,Contract,POLAND,WSB Universities
21463,00304600,Franklin University,Columbus,OH,2014-08-01,15247,Contract,POLAND,WSB Universities
21464,00304600,Franklin University,Columbus,OH,2014-08-04,4092,Contract,POLAND,WSB Universities
21465,00304600,Franklin University,Columbus,OH,2014-08-18,1282,Contract,POLAND,WSB Universities
21466,00304600,Franklin University,Columbus,OH,2014-08-27,2534,Contract,POLAND,WSB Universities
21467,00304600,Franklin University,Columbus,OH,2014-09-10,393750,Contract,SAUDI ARABIA,Saudi Electronic University
21468,00304600,Franklin University,Columbus,OH,2014-09-18,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21469,00304600,Franklin University,Columbus,OH,2014-09-18,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21470,00304600,Franklin University,Columbus,OH,2014-10-03,7391,Contract,POLAND,WSB Universities
21471,00304600,Franklin University,Columbus,OH,2014-10-21,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21472,00304600,Franklin University,Columbus,OH,2014-11-03,13165,Contract,SAUDI ARABIA,Saudi Electronic University
21473,00304600,Franklin University,Columbus,OH,2014-11-21,183,Contract,POLAND,WSB Universities
21474,00304600,Franklin University,Columbus,OH,2014-11-26,4125,Contract,POLAND,WSB Universities
21475,00304600,Franklin University,Columbus,OH,2014-11-28,131250,Contract,SAUDI ARABIA,Saudi Electronic University
21476,00304600,Franklin University,Columbus,OH,2014-11-28,71250,Contract,SAUDI ARABIA,Saudi Electronic University
21477,00304600,Franklin University,Columbus,OH,2014-11-28,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21478,00304600,Franklin University,Columbus,OH,2014-12-16,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21479,00304600,Franklin University,Columbus,OH,2014-12-23,10083,Contract,POLAND,WSB Universities
21480,00304600,Franklin University,Columbus,OH,2014-12-29,74800,Contract,SAUDI ARABIA,Saudi Electronic University
21699,00309000,Ohio State University (The),Columbus,OH,2014-01-10,62500,Contract,CHINA,Shanghai Electric Power Generation
21700,00309000,Ohio State University (The),Columbus,OH,2014-01-13,78005,Contract,UNITED NATIONS,CNH Industrial
21701,00309000,Ohio State University (The),Columbus,OH,2014-01-14,152771,Contract,UNITED NATIONS,CNH Industrial
21702,00309000,Ohio State University (The),Columbus,OH,2014-01-16,194266,Contract,JAPAN,Japan Science and Technology Agency
21703,00309000,Ohio State University (The),Columbus,OH,2014-01-23,9850,Contract,GERMANY,Morpho Sys AG
21704,00309000,Ohio State University (The),Columbus,OH,2014-01-29,70213,Contract,GERMANY,Morpho Sys AG
21705,00309000,Ohio State University (The),Columbus,OH,2014-03-26,189975,Contract,GERMANY,Morpho Sys AG
21706,00309000,Ohio State University (The),Columbus,OH,2014-03-26,14335,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21707,00309000,Ohio State University (The),Columbus,OH,2014-04-11,46246,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21708,00309000,Ohio State University (The),Columbus,OH,2014-04-29,129744,Contract,UNITED NATIONS,"Premier Research Group, PLC"
21709,00309000,Ohio State University (The),Columbus,OH,2014-05-13,85515,Contract,JAPAN,Toyota Motor Corporation
21710,00309000,Ohio State University (The),Columbus,OH,2014-05-20,2570,Contract,GERMANY,Morpho Sys AG
21711,00309000,Ohio State University (The),Columbus,OH,2014-05-20,4422,Contract,GERMANY,Morpho Sys AG
21712,00309000,Ohio State University (The),Columbus,OH,2014-05-22,98568,Contract,UNITED NATIONS,CNH Industrial
21713,00309000,Ohio State University (The),Columbus,OH,2014-05-27,62500,Contract,CHINA,Shanghai Electric Power Generation
21714,00309000,Ohio State University (The),Columbus,OH,2014-05-29,110282,Contract,UNITED NATIONS,"Premier Research Group, PLC"
21715,00309000,Ohio State University (The),Columbus,OH,2014-06-05,59067,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21716,00309000,Ohio State University (The),Columbus,OH,2014-06-11,1850,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21717,00309000,Ohio State University (The),Columbus,OH,2014-06-16,13441,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21718,00309000,Ohio State University (The),Columbus,OH,2014-06-23,64117,Contract,UNITED NATIONS,CNH Industrial
21719,00309000,Ohio State University (The),Columbus,OH,2014-07-18,127556,Contract,JAPAN,Japan Science and Technology Agency
21720,00309000,Ohio State University (The),Columbus,OH,2014-08-11,34452,Contract,UNITED NATIONS,CNH Industrial
21721,00309000,Ohio State University (The),Columbus,OH,2014-08-12,43829,Contract,UNITED NATIONS,"Premier Research Group, PLC"
21722,00309000,Ohio State University (The),Columbus,OH,2014-08-26,4000,Contract,JAPAN,Toyota Motor Corporation
21723,00309000,Ohio State University (The),Columbus,OH,2014-09-26,11609,Contract,GERMANY,Morpho Sys AG
21724,00309000,Ohio State University (The),Columbus,OH,2014-09-29,29219,Contract,GERMANY,Morpho Sys AG
21725,00309000,Ohio State University (The),Columbus,OH,2014-09-30,42000,Contract,JAPAN,Toyota Motor Corporation
21726,00309000,Ohio State University (The),Columbus,OH,2014-11-03,59962,Contract,GERMANY,Morpho Sys AG
21727,00309000,Ohio State University (The),Columbus,OH,2014-11-03,72123,Contract,GERMANY,Morpho Sys AG
21728,00309000,Ohio State University (The),Columbus,OH,2014-11-20,133024,Contract,JAPAN,Toyota Motor Corporation
21729,00309000,Ohio State University (The),Columbus,OH,2014-11-21,34452,Contract,UNITED NATIONS,CNH Industrial
21730,00309000,Ohio State University (The),Columbus,OH,2014-12-01,64116,Contract,UNITED NATIONS,CNH Industrial
21731,00309000,Ohio State University (The),Columbus,OH,2014-12-01,1365,Contract,GERMANY,Morpho Sys AG
21732,00309000,Ohio State University (The),Columbus,OH,2014-12-05,460,Contract,GERMANY,Morpho Sys Ag
21733,00309000,Ohio State University (The),Columbus,OH,2014-12-05,315541,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21734,00309000,Ohio State University (The),Columbus,OH,2014-12-05,315541,Contract,THE NETHERLANDS,Acerta Pharma B.V.
21735,00309000,Ohio State University (The),Columbus,OH,2014-12-18,200000,Contract,CHINA,Shanghai Electric Power Generation
22713,00310000,Ohio University,Athens,OH,2014-05-02,221500,Contract,JAPAN,Chubu University
22714,00310000,Ohio University,Athens,OH,2014-10-10,107541,Contract,JAPAN,Chubu University
22715,00310000,Ohio University,Athens,OH,2014-12-15,130851,Contract,JAPAN,Chubu University
22803,00318400,University of Oklahoma,Norman,OK,2014-05-12,429000,Contract,UNITED ARAB EMIRATES,Petroleum Institute Univ and Resch
22804,00318400,University of Oklahoma,Norman,OK,2014-05-12,429000,Contract,UNITED ARAB EMIRATES,Petroleum Institute University/Resh
22805,00318400,University of Oklahoma,Norman,OK,2014-05-12,429000,Contract,UNITED ARAB EMIRATES,Petroleum Institute Univ and Res Cr
22806,00318400,University of Oklahoma,Norman,OK,2014-05-12,429000,Contract,UNITED ARAB EMIRATES,Petroleum Ist. Univ and Reseach Cnr
22807,00318400,University of Oklahoma,Norman,OK,2014-12-01,1114458,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
22808,00318400,University of Oklahoma,Norman,OK,2014-12-01,276161,Contract,SOUTH AFRICA,West African Management Services
22809,00318400,University of Oklahoma,Norman,OK,2014-12-01,56990,Contract,KUWAIT,Embassy of Kuwait
22990,00322400,University of Portland,Portland,OR,2014-12-02,300000,Monetary Gift,INDONESIA,Pei Ling Tan
22994,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-01,698477,Contract,JAPAN,
22995,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-01,250000,Monetary Gift,JAPAN,
22996,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-01,2870000,Contract,SOUTH AFRICA,
22997,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-01,250000,Monetary Gift,JAPAN,
22998,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-01,817362,Contract,QATAR,
22999,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-14,250000,Contract,SOUTH KOREA,
23000,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-15,281037,Contract,FRANCE,
23001,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-15,635573,Contract,SOUTH KOREA,
23002,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-01-29,250000,Contract,TAIWAN,
23003,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-02-01,1049901,Contract,QATAR,
23004,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-02-21,931000,Contract,RUSSIA,
23005,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-03-20,481000,Contract,SOUTH KOREA,
23006,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-03-24,500000,Contract,JAPAN,
23007,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-04-29,413400,Contract,ENGLAND,
23008,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-06-01,32729481,Contract,QATAR,
23009,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-06-12,367416,Contract,COLOMBIA,
23010,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-06-26,973347,Contract,COLOMBIA,
23011,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-06-28,1800000,Contract,INDIA,
23012,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-07-24,1000000,Contract,ENGLAND,Robert D. Sansom & Edith Eligator
23013,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-07-29,1026747,Contract,SOUTH KOREA,LG Electronics
23014,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-09-01,822722,Contract,JAPAN,Univ. of Hyogo
23015,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-09-01,1120000,Contract,JAPAN,"Tsuneishi Shipbuilding Co., Ltd."
23016,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-09-24,2000000,Contract,TAIWAN,FoxConn Technology Group
23017,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-09-24,480000,Contract,JAPAN,"Tsuneishi Shipbuilding Co., Ltd."
23018,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-10-28,250000,Contract,TAIWAN,"Fox Conn PCE Technology, Inc."
23019,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-11-26,250000,Contract,CANADA,Franklin A. Lindsay
23020,00324200,Carnegie Mellon University,Pittsburgh,PA,2014-12-01,337400,Contract,SOUTH KOREA,Ajou University
23174,00325600,Drexel University,Philadelphia,PA,2014-11-25,179946,Contract,SWEDEN,Swedish Research Council
23175,00325600,Drexel University,Philadelphia,PA,2014-11-25,300017,Contract,SWEDEN,Swedish Research Council
23176,00325600,Drexel University,Philadelphia,PA,2014-12-15,519698,Contract,SAUDI ARABIA,King Abdullah University
23177,00325600,Drexel University,Philadelphia,PA,2014-12-15,419700,Contract,SAUDI ARABIA,King Abdullah University
23469,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-11,1250000,Monetary Gift,SINGAPORE,Tanoto Foundation
23470,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,623790,Monetary Gift,THE NETHERLANDS,DSM
23471,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,821500,Monetary Gift,CHINA,E-House (China) Holdings Limited
23472,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,316764,Monetary Gift,GERMANY,Evonik
23473,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,265000,Monetary Gift,EL SALVADOR,Grupo Agrisal
23474,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,311110,Monetary Gift,SPAIN,IESE Business School (University of
23475,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,363886,Monetary Gift,INDIA,Indian Institute of Management Bang
23476,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,727402,Monetary Gift,DENMARK,Novo Nordisk
23477,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-14,345000,Monetary Gift,JAPAN,"Nomura Holdings, Inc."
23478,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-18,511232,Monetary Gift,CHINA,"China Minsheng Banking Co., Ltd."
23479,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-19,890000,Monetary Gift,CHINA,"Beijing Longfor Properties Co., Ltd"
23480,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-19,807145,Monetary Gift,TAIWAN,"CTBC Bank Co., Ltd"
23481,00337800,University of Pennsylvania,Philadelphia,PA,2014-04-23,252400,Contract,CHINA,Chifeng city rong Jitang Pharmaceut
23482,00337800,University of Pennsylvania,Philadelphia,PA,2014-05-29,1000000,Monetary Gift,HONG KONG,Anonymous
23483,00337800,University of Pennsylvania,Philadelphia,PA,2014-06-03,340000,Monetary Gift,ENGLAND,Anonymous
23484,00337800,University of Pennsylvania,Philadelphia,PA,2014-06-23,375000,Monetary Gift,CANADA,Anonymous
23485,00337800,University of Pennsylvania,Philadelphia,PA,2014-06-30,879750,Monetary Gift,THAILAND,Siam Cement
23486,00337800,University of Pennsylvania,Philadelphia,PA,2014-07-10,400000,Monetary Gift,SWITZERLAND,ZZurich Foundation
23487,00337800,University of Pennsylvania,Philadelphia,PA,2014-08-11,725999,Monetary Gift,CHINA,Shanghai Noah Investment Management
23488,00337800,University of Pennsylvania,Philadelphia,PA,2014-08-30,342440,Contract,JAPAN,Astellas Pharmaceuticals INC
23489,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-02,350000,Monetary Gift,INDIA,Indian Audit & Accounts Services
23490,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-08,969796,Contract,BAHAMAS,Templeton Religion Trust
23491,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-15,487500,Contract,DENMARK,Novo-Nordisk Pharm
23492,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-19,250000,Monetary Gift,SINGAPORE,Moh foundation Larry
23493,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-29,400000,Monetary Gift,SWAZILAND,Novartis Marketing Excellence
23494,00337800,University of Pennsylvania,Philadelphia,PA,2014-09-30,274677,Monetary Gift,HONG KONG,University of Pennsylvania HK
23495,00337800,University of Pennsylvania,Philadelphia,PA,2014-10-03,300000,Monetary Gift,INDIA,HDFCBank INC
23496,00337800,University of Pennsylvania,Philadelphia,PA,2014-10-27,661000,Monetary Gift,CHINA,State Administration Foreign Expert
23497,00337800,University of Pennsylvania,Philadelphia,PA,2014-10-31,322013,Contract,TAIWAN,Pet Pharm Biotech
23498,00337800,University of Pennsylvania,Philadelphia,PA,2014-11-17,393199,Monetary Gift,AUSTRALIA,Australian Graduate School of Manag
23499,00337800,University of Pennsylvania,Philadelphia,PA,2014-11-24,287864,Contract,JAPAN,Ono Pharmaceuticals CO. LTD
23500,00337800,University of Pennsylvania,Philadelphia,PA,2014-11-28,2995337,Monetary Gift,ENGLAND,University of Pennsylvania USA
23501,00337800,University of Pennsylvania,Philadelphia,PA,2014-11-30,320667,Monetary Gift,THE NETHERLANDS,KPMG LLP
23502,00337800,University of Pennsylvania,Philadelphia,PA,2014-12-12,1417644,Contract,ENGLAND,Glaxosmithkline
23503,00337800,University of Pennsylvania,Philadelphia,PA,2014-12-18,940568,Contract,GERMANY,Merck
23504,00337800,University of Pennsylvania,Philadelphia,PA,2014-12-20,401771,Contract,GERMANY,Boehringer Ingelheim Pharmaceutical
23505,00337800,University of Pennsylvania,Philadelphia,PA,2014-12-23,982059,Contract,ENGLAND,Astrazeneca
23506,00337800,University of Pennsylvania,Philadelphia,PA,2014-12-31,701127,Monetary Gift,ENGLAND,Mead Family Foundation
24094,00337900,University of Pittsburgh,Pittsburgh,PA,2014-01-09,49229,Monetary Gift,SOUTH KOREA,"Samsung Electronics Co., Ltd."
24095,00337900,University of Pittsburgh,Pittsburgh,PA,2014-01-21,13967,Monetary Gift,ITALY,RiMED Foundation
24096,00337900,University of Pittsburgh,Pittsburgh,PA,2014-01-21,80000,Monetary Gift,FRANCE,Sanofi Pasteur Inc.
24097,00337900,University of Pittsburgh,Pittsburgh,PA,2014-01-28,13967,Monetary Gift,ITALY,RiMED Foundation
24098,00337900,University of Pittsburgh,Pittsburgh,PA,2014-01-28,13967,Monetary Gift,ITALY,RiMED Foundation
24099,00337900,University of Pittsburgh,Pittsburgh,PA,2014-02-19,26432,Monetary Gift,ITALY,RiMED Foundation
24100,00337900,University of Pittsburgh,Pittsburgh,PA,2014-02-20,57638,Monetary Gift,ENGLAND,GlaxoSmithKline
24101,00337900,University of Pittsburgh,Pittsburgh,PA,2014-02-25,13967,Monetary Gift,ITALY,RiMED Foundation
24102,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-13,13967,Monetary Gift,ITALY,RiMED Foundation
24103,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-13,26454,Monetary Gift,ITALY,RiMED Foundation
24104,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-13,26454,Monetary Gift,ITALY,RiMED Foundation
24105,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-14,13967,Monetary Gift,ITALY,RiMED Foundation
24106,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-14,13967,Monetary Gift,ITALY,RiMED Foundation
24107,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-14,13967,Monetary Gift,ITALY,RiMED Foundation
24108,00337900,University of Pittsburgh,Pittsburgh,PA,2014-03-28,299970,Monetary Gift,DENMARK,H. Lundbeck A/S
24109,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-01,13967,Monetary Gift,ITALY,RiMED Foundation
24110,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-10,56445,Monetary Gift,ENGLAND,GlaxoSmithKline
24111,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-10,41183,Monetary Gift,ENGLAND,Anthony Nolan Trust
24112,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-15,26848,Monetary Gift,ITALY,RiMED Foundation
24113,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-17,33748,Monetary Gift,FRANCE,Sanofi Pasteur Inc.
24114,00337900,University of Pittsburgh,Pittsburgh,PA,2014-04-25,127261,Monetary Gift,FRANCE,Sanofi Pasteur Inc.
24115,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-02,13967,Monetary Gift,ITALY,RiMED Foundation
24116,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-02,13967,Monetary Gift,ITALY,RiMED Foundation
24117,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-19,77988,Monetary Gift,CHINA,Nat'l Instit of Clean-and-Low Carbo
24118,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-20,27045,Monetary Gift,ITALY,RiMED Foundation
24119,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-20,13967,Monetary Gift,ITALY,RiMED Foundation
24120,00337900,University of Pittsburgh,Pittsburgh,PA,2014-05-30,13967,Monetary Gift,ITALY,RiMED Foundation
24121,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-09,14210,Monetary Gift,GERMANY,Siemens
24122,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-11,9969,Monetary Gift,GERMANY,Siemens
24123,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-17,13967,Monetary Gift,ITALY,RiMED Foundation
24124,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-17,13967,Monetary Gift,ITALY,RiMED Foundation
24125,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-20,41843,Monetary Gift,ENGLAND,Anthony Nolan Trust
24126,00337900,University of Pittsburgh,Pittsburgh,PA,2014-06-26,2500,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24127,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-01,45941,Contract,ISRAEL,ElMindA Ltd.
24128,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-01,163122,Contract,ISRAEL,ElMindA Ltd
24129,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-02,13967,Contract,ITALY,RiMED Foundation
24130,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-02,13937,Contract,ITALY,RiMED Foundation
24131,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-02,13937,Contract,ITALY,RiMED Foundation
24132,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-02,13937,Contract,ITALY,RiMED Foundation
24133,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-03,104970,Contract,FRANCE,Human Frontier Science Program
24134,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-09,43655,Contract,CANADA,University of Calgary
24135,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-14,35076,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24136,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-15,13967,Contract,ITALY,RiMED Foundation
24137,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-15,13967,Contract,ITALY,RiMED Foundation
24138,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-15,13967,Contract,ITALY,RiMED Foundation
24139,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-15,13967,Contract,ITALY,RiMED Foundation
24140,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-17,2500,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24141,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-21,33748,Contract,FRANCE,Sanofi Pasteur
24142,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-24,8515,Contract,CANADA,University of Calgary
24143,00337900,University of Pittsburgh,Pittsburgh,PA,2014-07-28,13967,Contract,ITALY,RiMED Foundation
24144,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-05,2500,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24145,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-12,13967,Contract,ITALY,RiMED Foundation
24146,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-18,89979,Contract,GERMANY,Bayer Pharma AG
24147,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-26,15000,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24148,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-28,13967,Contract,ITALY,RiMED Foundation
24149,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-28,13967,Contract,ITALY,RiMED Foundation
24150,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-28,13967,Contract,ITALY,RiMED Foundation
24151,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-28,13967,Contract,ITALY,RiMED Foundation
24152,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-28,96053,Monetary Gift,CHINA,Off of Chinese Lang. Council Int'l
24153,00337900,University of Pittsburgh,Pittsburgh,PA,2014-08-29,40710,Contract,ENGLAND,Anthony Nolan
24154,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-17,13967,Contract,ITALY,RiMED Foundation
24155,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-17,13967,Contract,ITALY,RiMED Foundation
24156,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-17,13967,Contract,ITALY,RiMED Foundation
24157,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-17,13967,Contract,ITALY,RiMED Foundation
24158,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-17,80000,Contract,HONG KONG,Chinese University of Hong Kong
24159,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-24,150000,Contract,CHINA,Tsinghua University
24160,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-24,13967,Contract,ITALY,RiMED Foundation
24161,00337900,University of Pittsburgh,Pittsburgh,PA,2014-09-26,16114,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24162,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-03,108181,Contract,ITALY,RiMED Foundation
24163,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-14,4000,Contract,JAPAN,"Taiho Pharmaceutical Co., Ltd."
24164,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-21,33748,Contract,FRANCE,Sanofi Pasteur
24165,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-21,50875,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
24166,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-22,13967,Contract,ITALY,RiMED Foundation
24167,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-22,13967,Contract,ITALY,RiMED Foundation
24168,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-22,13967,Contract,ITALY,RiMED Foundation
24169,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-22,13967,Contract,ITALY,RiMED Foundation
24170,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-22,13967,Contract,ITALY,RiMED Foundation
24171,00337900,University of Pittsburgh,Pittsburgh,PA,2014-10-23,157068,Contract,SWITZERLAND,Roche Organ Transplantation Researc
