SCL_UNITID	SCL_NAME	SCL_DIVISION	SCL_SUBDIVISION	SCL_CONFERENCE	SCL_HBCU	SCL_PRIVATE	SPORT	FED_RATE	ASR
113698	Dominican University of California	2	0	Pacific West Conference	2	1	WBB	29	54
113698	Dominican University of California	2	0	Pacific West Conference	2	1	WSB	50	81
113698	Dominican University of California	2	0	Pacific West Conference	2	1	MLA	60	-99
113698	Dominican University of California	2	0	Pacific West Conference	2	1	MSO	70	91
113698	Dominican University of California	2	0	Pacific West Conference	2	1	MTR	-99	100
113698	Dominican University of California	2	0	Pacific West Conference	2	1	MBB	29	70
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WBB	75	71
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WCR	53	54
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	MBB	18	37
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WSB	43	58
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WSO	62	51
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WTR	69	80
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	MTR	47	56
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	MSO	27	47
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	MFB	35	34
115755	Humboldt State University	2	0	California Collegiate Athletic Association	2	0	WVB	50	50
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	MLA	50	64
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WGO	80	-99
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WSB	78	91
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	MSO	63	76
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	MBB	30	76
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WSO	77	90
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	MGO	43	67
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WVB	64	91
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	MTR	50	38
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WTR	100	86
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WBB	50	90
120184	Notre Dame de Namur University	2	0	Pacific West Conference	2	1	WTE	100	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WNO	100	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WVB	78	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WTR	95	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MTE	83	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MBB	100	88
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WSO	77	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WSB	73	-99
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MBA	75	93
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MTR	89	-99
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MGO	50	-99
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WTE	71	100
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	MSO	73	91
121309	Point Loma Nazarene University	2	0	Pacific West Conference	2	1	WBB	56	100
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	WTR	70	84
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	MBA	67	85
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	WVB	17	64
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	MBB	50	52
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	MTR	100	62
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	MSO	53	53
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	MWR	77	75
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	WBB	42	57
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	WSO	69	79
122597	San Francisco State University	2	0	California Collegiate Athletic Association	2	0	WSB	50	80
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	MSO	50	63
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WWP	61	87
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	MBA	31	58
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WSO	72	85
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WVB	73	89
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	MGO	40	70
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WTR	62	100
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	MTE	50	78
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WTE	50	88
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WSB	68	91
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WBB	53	78
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	WGO	25	88
123572	Sonoma State University	2	0	California Collegiate Athletic Association	2	0	MBB	50	81
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WSO	38	57
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MWR	21	26
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WSB	40	50
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WVB	27	50
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MBA	-99	0
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WLA	-99	0
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MGO	0	14
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MFB	24	37
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MSO	-99	31
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MLA	-99	50
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WBB	56	71
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MSW	-99	0
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WGO	43	71
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WSW	100	67
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	WTR	44	57
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MTR	29	47
126182	Adams State University	2	0	Rocky Mountain Athletic Conference	2	0	MBB	38	32
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	WVB	57	86
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	MTR	42	51
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	WTR	88	85
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	MBB	33	48
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	WSB	63	73
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	WBB	57	82
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	MGO	80	89
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	WSO	58	67
126580	University of Colorado Colorado Springs	2	0	Rocky Mountain Athletic Conference	2	0	MSO	47	57
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WSO	61	83
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MTR	100	100
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WGO	50	78
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WVB	67	93
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MBA	42	79
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MGO	36	67
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MBB	36	75
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WBB	60	89
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MTE	50	100
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WTR	60	89
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	WTE	44	100
126669	Colorado Christian University	2	0	Rocky Mountain Athletic Conference	2	1	MSO	52	95
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WSO	92	97
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WVB	76	100
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WSW	67	96
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MGO	67	69
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MWR	58	83
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MSW	70	86
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MTR	65	87
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MBA	77	84
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WSB	100	95
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MFB	67	78
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MBB	69	88
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	MSO	75	87
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WBB	92	88
126775	Colorado School of Mines	2	0	Rocky Mountain Athletic Conference	2	0	WTR	67	80
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WBB	68	88
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	MSO	34	63
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WVB	81	100
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	MBB	53	63
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	MFB	26	48
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WTR	45	60
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WLA	80	100
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	MGO	78	75
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	MTR	71	75
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WSO	67	88
127185	Fort Lewis College	2	0	Rocky Mountain Athletic Conference	2	0	WSB	53	54
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MTE	55	57
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WVB	71	84
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WSW	67	70
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WTR	59	79
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MLA	100	100
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WGO	88	64
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MGO	-99	80
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WSB	59	73
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MFB	41	58
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MWR	42	48
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MBA	48	69
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WTE	55	100
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WSO	61	79
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	WBB	31	56
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MSW	-99	50
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MSO	35	58
127556	Colorado Mesa University	2	0	Rocky Mountain Athletic Conference	2	0	MBB	44	58
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MTR	29	41
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MSO	50	72
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MTE	33	60
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MSW	25	-99
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WSW	33	-99
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WBB	38	75
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WSB	38	59
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MBA	73	73
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WVB	63	80
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WGO	-99	0
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	MBB	38	53
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WTE	100	75
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WSO	65	70
127565	Metropolitan State University of Denver	2	0	Rocky Mountain Athletic Conference	2	0	WTR	36	54
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WSB	100	95
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	MBB	83	71
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	MSO	59	94
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WTR	63	82
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WBB	58	94
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	MGO	88	95
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WVB	67	100
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	MBA	65	90
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WSO	57	95
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WGO	64	100
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	WLA	60	78
127918	Regis University	2	0	Rocky Mountain Athletic Conference	2	1	MTR	67	75
128106	Colorado State University-Pueblo	2	0	Rocky Mountain Athletic Conference	2	0	MGO	47	80
128106	Colorado State University-Pueblo	2	0	Rocky Mountain Athletic Conference	2	0	MSO	48	69
128106	Colorado State University-Pueblo	2	0	Rocky Mountain Athletic Conference	2	0	MBB	40	38
128106	Colorado State University-Pueblo	2	0	Rocky Mountain Athletic Conference	2	0	WBB	73	80
128106	Colorado State University-Pueblo	2	0	Rocky Mountain Athletic Conference	2	0	MWR	18	33
